entry_stable_id	entry_type	entry_name	species	ncbi_gene_id	lifespan_data_available
AF_019114	gene	Ap3s2	Rattus norvegicus	683402	false
AF_019115	gene	AT3G50860	Arabidopsis thaliana	824250	false
AF_019116	gene	ap3s2	Danio rerio	436812	false
AF_019117	gene	Ap3s2	Mus musculus	11778	false
AF_019118	gene	AP3S2	Bos taurus	508867	false
AF_001911	gene	RSM24	Saccharomyces cerevisiae	851755	true
AF_019123	gene	MGG_03974	Magnaporthe oryzae	2677429	false
AF_019124	gene	LOC782162	Bos taurus	782162	false
AF_019125	gene	Os03g0734700	Oryza sativa	4334018	false
AF_019126	gene	KLLA0F04697g	Kluyveromyces lactis	2895900	false
AF_019127	gene	SLC25A32	Gallus gallus	428377	false
AF_019128	gene	SLC25A32	Pan troglodytes	742856	false
AF_019129	gene	NCU04180	Neurospora crassa	3877304	false
AF_001912	gene	RTG1	Saccharomyces cerevisiae	854087	true
AF_019130	gene	FLX1	Saccharomyces cerevisiae	854672	false
AF_019131	gene	AgaP_AGAP007653	Anopheles gambiae	1269574	false
AF_019132	gene	SLC25A32	Canis lupus familiaris	475064	false
AF_019133	gene	SLC25A32	Macaca mulatta	694759	false
AF_019134	gene	AGOS_AER366W	Eremothecium gossypii	4621438	false
AF_019135	gene	LOC556700	Danio rerio	556700	false
AF_019136	gene	MGG_10275	Magnaporthe oryzae	2681826	false
AF_019137	gene	SMPD1	Pan troglodytes	450990	false
AF_019138	gene	SMPD1	Macaca mulatta	711248	false
AF_019139	gene	SMPD1	Canis lupus familiaris	485334	false
AF_001913	gene	RTG3	Saccharomyces cerevisiae	852171	true
AF_001913	gene	RTG3	Saccharomyces cerevisiae	852171	true
AF_019140	gene	SMPD1	Gallus gallus	419077	false
AF_019141	gene	AgaP_AGAP011940	Anopheles gambiae	1280729	false
AF_019142	gene	SMPD1	Bos taurus	505097	false
AF_019143	gene	SRO7	Saccharomyces cerevisiae	856144	false
AF_019144	gene	MGG_00926	Magnaporthe oryzae	2674907	false
AF_019145	gene	NCU09432	Neurospora crassa	3874731	false
AF_019146	gene	AGOS_AFR007W	Eremothecium gossypii	4621793	false
AF_019147	gene	KLLA0E10275g	Kluyveromyces lactis	2894137	false
AF_019153	gene	AGOS_AFR025C	Eremothecium gossypii	4621812	false
AF_019154	gene	KLLA0D08030g	Kluyveromyces lactis	2893553	false
AF_019155	gene	AGOS_AFR372W	Eremothecium gossypii	4622189	false
AF_019156	gene	PTK1	Saccharomyces cerevisiae	853635	false
AF_019157	gene	KLLA0B06501g	Kluyveromyces lactis	2897116	false
AF_001915	gene	Rabggta	Mus musculus	56187	false
AF_019168	gene	BANF1	Pan troglodytes	746065	false
AF_019169	gene	BANF1	Canis lupus familiaris	611961	false
AF_001916	gene	rabggta	Danio rerio	767725	false
AF_019170	gene	BANF1	Macaca mulatta	715124	false
AF_019171	gene	AgaP_AGAP008753	Anopheles gambiae	1275609	false
AF_019172	gene	BANF1	Bos taurus	360196	false
AF_019173	gene	MGG_03085	Magnaporthe oryzae	2682638	false
AF_019174	gene	NCU02470	Neurospora crassa	3881246	false
AF_019175	gene	Os02g0786400	Oryza sativa	4330951	false
AF_019176	gene	KLLA0D02442g	Kluyveromyces lactis	2893323	false
AF_019177	gene	AGOS_AFL133C	Eremothecium gossypii	4621644	false
AF_019178	gene	AT2G39630	Arabidopsis thaliana	818546	false
AF_019179	gene	NCU06386	Neurospora crassa	3878372	false
AF_019180	gene	wol	Drosophila melanogaster	34134	false
AF_019181	gene	ALG5	Canis lupus familiaris	477301	false
AF_019182	gene	KLLA0C16071g	Kluyveromyces lactis	2892613	false
AF_019183	gene	Os03g0821800	Oryza sativa	4334604	false
AF_019184	gene	ALG5	Gallus gallus	418898	false
AF_019185	gene	Alg5	Mus musculus	66248	false
AF_019186	gene	ALG5	Pan troglodytes	452541	false
AF_019187	gene	Alg5	Rattus norvegicus	295051	false
AF_019188	gene	ALG5	Macaca mulatta	694836	false
AF_019189	gene	alg5	Schizosaccharomyces pombe	2541053	false
AF_019190	gene	H43I07.3	Caenorhabditis elegans	178822	false
AF_019191	gene	ALG5	Homo sapiens	29880	false
AF_019192	gene	alg5	Danio rerio	751635	false
AF_019193	gene	ALG5	Bos taurus	506566	false
AF_019194	gene	AgaP_AGAP008315	Anopheles gambiae	1277672	false
AF_019195	gene	MGG_06137	Magnaporthe oryzae	2684261	false
AF_019196	gene	SUV420H1	Macaca mulatta	710481	false
AF_019197	gene	SUV420H1	Bos taurus	767828	false
AF_019198	gene	AgaP_AGAP000042	Anopheles gambiae	3289600	false
AF_019199	gene	SUV420H1	Homo sapiens	51111	false
AF_000191	gene	Sirt2	Rattus norvegicus	361532	false
AF_019200	gene	Suv420h1	Rattus norvegicus	361688	false
AF_019201	gene	SUV420H1	Gallus gallus	425119	false
AF_019202	gene	SUV420H1	Canis lupus familiaris	483690	false
AF_019203	gene	SUV420H1	Pan troglodytes	451378	false
AF_019204	gene	Suv420h1	Mus musculus	225888	false
AF_019205	gene	suv420h1	Danio rerio	572849	false
AF_001920	gene	HSD17B14	Homo sapiens	51171	false
AF_019214	gene	AGOS_AFL159W	Eremothecium gossypii	4621617	false
AF_019215	gene	KLLA0D12694g	Kluyveromyces lactis	2893372	false
AF_019216	gene	AGOS_AFR447C	Eremothecium gossypii	4622271	false
AF_019217	gene	KLLA0C06336g	Kluyveromyces lactis	2892105	false
AF_019218	gene	KLLA0E08955g	Kluyveromyces lactis	2893801	false
AF_019219	gene	NCU03901	Neurospora crassa	3873694	false
AF_019220	gene	pex14	Schizosaccharomyces pombe	2540079	false
AF_019221	gene	AGOS_AGR381C	Eremothecium gossypii	4623351	false
AF_019222	gene	MGG_01028	Magnaporthe oryzae	2674130	false
AF_019223	gene	PEMT	Gallus gallus	416508	false
AF_019224	gene	pemt	Danio rerio	393127	false
AF_019225	gene	PEMT	Pan troglodytes	454478	false
AF_019226	gene	MGG_01295	Magnaporthe oryzae	2679576	false
AF_019227	gene	PEMT	Macaca mulatta	699083	false
AF_019228	gene	KLLA0B14234g	Kluyveromyces lactis	2897198	false
AF_019229	gene	AGOS_AFR431C	Eremothecium gossypii	4622253	false
AF_019230	gene	PEMT	Bos taurus	360197	false
AF_019231	gene	PEMT	Homo sapiens	10400	false
AF_019232	gene	NCU04699	Neurospora crassa	3876309	false
AF_019233	gene	Pemt	Mus musculus	18618	false
AF_019234	gene	cho1	Schizosaccharomyces pombe	2540995	false
AF_019235	gene	PEMT	Canis lupus familiaris	479526	false
AF_019236	gene	AgaP_AGAP006966	Anopheles gambiae	1270119	false
AF_019237	gene	ABAT	Pan troglodytes	453903	false
AF_019238	gene	ABAT	Canis lupus familiaris	479856	false
AF_019239	gene	NCU08998	Neurospora crassa	3875148	false
AF_001923	gene	Rbbp5	Rattus norvegicus	304794	false
AF_019240	gene	uga1	Schizosaccharomyces pombe	2542494	false
AF_019241	gene	ABAT	Bos taurus	280969	false
AF_019242	gene	gta-1	Caenorhabditis elegans	177897	false
AF_019243	gene	CG7433	Drosophila melanogaster	40188	false
AF_019244	gene	AGOS_AGL050C	Eremothecium gossypii	4622915	false
AF_019245	gene	Abat	Mus musculus	268860	false
AF_019246	gene	ABAT	Gallus gallus	416642	false
AF_019247	gene	MGG_01662	Magnaporthe oryzae	2679339	false
AF_019248	gene	Abat	Rattus norvegicus	81632	false
AF_019249	gene	KLLA0F20548g	Kluyveromyces lactis	2895485	false
AF_019250	gene	ABAT	Homo sapiens	18	false
AF_019251	gene	abat	Danio rerio	378968	false
AF_019252	gene	NCU08071	Neurospora crassa	3881382	false
AF_019253	gene	KLLA0F27247g	Kluyveromyces lactis	2894902	false
AF_019254	gene	MGG_02598	Magnaporthe oryzae	2682338	false
AF_019255	gene	AGOS_AGL013W	Eremothecium gossypii	4622952	false
AF_019256	gene	KLLA0F02882g	Kluyveromyces lactis	2895775	false
AF_019257	gene	AGOS_AFR077W	Eremothecium gossypii	4621866	false
AF_019258	gene	Cycs	Rattus norvegicus	25309	false
AF_019259	gene	LOC100363502	Rattus norvegicus	100363502	false
AF_019260	gene	AgaP_AGAP009537	Anopheles gambiae	1271373	false
AF_019261	gene	LOC741158	Pan troglodytes	741158	false
AF_019262	gene	CYCS	Gallus gallus	420624	false
AF_019263	gene	LOC716056	Macaca mulatta	716056	false
AF_001926	gene	Tsc2	Rattus norvegicus	24855	false
AF_019274	gene	MGG_09367	Magnaporthe oryzae	2680415	false
AF_019275	gene	PMDH2	Arabidopsis thaliana	830825	false
AF_019276	gene	NCU04899	Neurospora crassa	3874555	false
AF_019277	gene	Os12g0632700	Oryza sativa	4352871	false
AF_019278	gene	KLLA0F25960g	Kluyveromyces lactis	2895134	false
AF_019279	gene	Os03g0773800	Oryza sativa	4334274	false
AF_001927	gene	Tub	Mus musculus	22141	false
AF_019280	gene	KLLA0C09174g	Kluyveromyces lactis	2891816	false
AF_019281	gene	AGOS_ACL037W	Eremothecium gossypii	4619492	false
AF_019282	gene	AGOS_AGL318W	Eremothecium gossypii	4622642	false
AF_019283	gene	SLC25A23	Macaca mulatta	699961	false
AF_019284	gene	SLC25A23	Bos taurus	100335169	false
AF_019285	gene	KLLA0C11363g	Kluyveromyces lactis	2892519	false
AF_019286	gene	AT5G51050	Arabidopsis thaliana	835178	false
AF_019287	gene	Os06g0604500	Oryza sativa	4341470	false
AF_019288	gene	si:dkey-204f11.59	Danio rerio	561087	false
AF_019289	gene	AT5G07320	Arabidopsis thaliana	830623	false
AF_019290	gene	Slc25a23	Mus musculus	66972	false
AF_019291	gene	AT5G61810	Arabidopsis thaliana	836303	false
AF_019292	gene	LOC561939	Danio rerio	561939	false
AF_019293	gene	LOC100855874	Canis lupus familiaris	100855874	false
AF_019294	gene	SLC25A23	Homo sapiens	79085	false
AF_019295	gene	Slc25a23	Rattus norvegicus	301113	false
AF_019296	gene	SLC25A23	Pan troglodytes	468684	false
AF_019297	gene	AGOS_AER419W	Eremothecium gossypii	4621493	false
AF_019298	gene	ZFAND2B	Pan troglodytes	743126	false
AF_019299	gene	Zfand2b	Rattus norvegicus	363253	false
AF_001929	gene	rhp51	Schizosaccharomyces pombe	2543580	false
AF_019300	gene	AT3G57480	Arabidopsis thaliana	824915	false
AF_019301	gene	AgaP_AGAP002339	Anopheles gambiae	1273628	false
AF_019302	gene	Zfand2b	Mus musculus	68818	false
AF_019303	gene	CG12795	Drosophila melanogaster	33561	false
AF_019304	gene	zfand2a	Danio rerio	393489	false
AF_019305	gene	ZFAND2B	Canis lupus familiaris	610602	false
AF_019306	gene	ZFAND2B	Macaca mulatta	702027	false
AF_019307	gene	ZFAND2B	Bos taurus	508203	false
AF_019308	gene	AT2G41835	Arabidopsis thaliana	818783	false
AF_019309	gene	ZFAND2B	Homo sapiens	130617	false
AF_001930	gene	recql5	Danio rerio	566553	false
AF_019310	gene	AGOS_AFL029W	Eremothecium gossypii	4621752	false
AF_019311	gene	KLLA0F10461g	Kluyveromyces lactis	2895723	false
AF_001931	gene	rqh1	Schizosaccharomyces pombe	2541620	false
AF_019323	gene	EIF4A2	Macaca mulatta	707775	false
AF_019324	gene	EIF4A2	Bos taurus	286819	false
AF_019325	gene	Os06g0701100	Oryza sativa	4341966	false
AF_019326	gene	EIF4A2	Gallus gallus	395232	false
AF_019327	gene	EIF4A2	Canis lupus familiaris	488118	false
AF_019328	gene	AgaP_AGAP009863	Anopheles gambiae	1279280	false
AF_019329	gene	Os02g0146600	Oryza sativa	4328286	false
AF_019330	gene	AGOS_AGR116W	Eremothecium gossypii	4623084	false
AF_019331	gene	msh6	Schizosaccharomyces pombe	2539215	false
AF_019332	gene	MSH6	Macaca mulatta	715701	false
AF_019333	gene	MSH6	Arabidopsis thaliana	828147	false
AF_019334	gene	KLLA0C17732g	Kluyveromyces lactis	2892098	false
AF_019335	gene	MSH6	Pan troglodytes	459218	false
AF_019336	gene	msh6	Danio rerio	260437	false
AF_019337	gene	AgaP_AGAP003190	Anopheles gambiae	1273861	false
AF_019338	gene	MGG_00704	Magnaporthe oryzae	2675105	false
AF_019339	gene	MSH6	Gallus gallus	421291	false
AF_001933	gene	Rgs7	Mus musculus	24012	false
AF_019340	gene	MSH6	Homo sapiens	2956	false
AF_019341	gene	Msh6	Mus musculus	17688	false
AF_019342	gene	Msh6	Drosophila melanogaster	39654	false
AF_019343	gene	MSH6	Canis lupus familiaris	474585	false
AF_019344	gene	msh-6	Caenorhabditis elegans	171914	false
AF_019345	gene	NCU08135	Neurospora crassa	3875816	false
AF_019346	gene	LOC100360342	Rattus norvegicus	100360342	false
AF_019347	gene	MSH6	Bos taurus	540526	false
AF_019348	gene	KLLA0A07953g	Kluyveromyces lactis	2896481	false
AF_019349	gene	NCU00963	Neurospora crassa	3881324	false
AF_019350	gene	SPBC1711.04	Schizosaccharomyces pombe	2539884	false
AF_019351	gene	MGG_10834	Magnaporthe oryzae	2676349	false
AF_019352	gene	AGOS_ADR214W	Eremothecium gossypii	4620472	false
AF_019353	gene	KLLA0B07062g	Kluyveromyces lactis	2896971	false
AF_019354	gene	F57B9.1	Caenorhabditis elegans	175973	false
AF_019355	gene	PNPO	Macaca mulatta	694949	false
AF_019356	gene	LOC100857383	Gallus gallus	100857383	false
AF_019357	gene	Pnpo	Mus musculus	103711	false
AF_019358	gene	SPAC1093.02	Schizosaccharomyces pombe	2542998	false
AF_019359	gene	PNPO	Pan troglodytes	749248	false
AF_019360	gene	AgaP_AGAP002227	Anopheles gambiae	1269333	false
AF_019361	gene	pnpo	Danio rerio	402868	false
AF_019362	gene	AGOS_AAR186W	Eremothecium gossypii	4618767	false
AF_019363	gene	PNPO	Bos taurus	512573	false
AF_019364	gene	CG31472	Drosophila melanogaster	40925	false
AF_019365	gene	PNPO	Homo sapiens	55163	false
AF_019366	gene	PNPO	Canis lupus familiaris	480540	false
AF_019367	gene	NCU08269	Neurospora crassa	3878049	false
AF_019368	gene	MGG_01535	Magnaporthe oryzae	2679393	false
AF_019369	gene	MGAT5	Gallus gallus	424286	false
AF_019370	gene	MGAT5	Pan troglodytes	459625	false
AF_019371	gene	MGAT5	Canis lupus familiaris	483895	false
AF_019372	gene	MGAT5	Bos taurus	537595	false
AF_019373	gene	KLLA0F18612g	Kluyveromyces lactis	2895556	false
AF_019374	gene	AGOS_AGR027C	Eremothecium gossypii	4622991	false
AF_019375	gene	F28H7.2	Caenorhabditis elegans	185096	false
AF_019376	gene	T01G6.10	Caenorhabditis elegans	187966	false
AF_019377	gene	CELE_F25D1.5	Caenorhabditis elegans	184922	false
AF_019378	gene	CELE_W03F9.9	Caenorhabditis elegans	189164	false
AF_019379	gene	Os04g0179200	Oryza sativa	4335093	false
AF_019380	gene	CELE_R05D8.9	Caenorhabditis elegans	187609	false
AF_019381	gene	Os04g0179100	Oryza sativa	4335092	false
AF_019382	gene	AgaP_AGAP011852	Anopheles gambiae	1280798	false
AF_019383	gene	CELE_R05D8.7	Caenorhabditis elegans	187608	false
AF_019384	gene	C06E4.4	Caenorhabditis elegans	182327	false
AF_019385	gene	HSD17B14	Canis lupus familiaris	476420	false
AF_019386	gene	CELE_F26D2.15	Caenorhabditis elegans	184969	false
AF_019387	gene	HSD17B14	Pan troglodytes	747021	false
AF_019388	gene	C06E4.6	Caenorhabditis elegans	182329	false
AF_019389	gene	CELE_C06B8.3	Caenorhabditis elegans	182298	false
AF_001938	gene	Rgs7	Rattus norvegicus	54296	false
AF_019390	gene	Os04g0405300	Oryza sativa	4335749	false
AF_019391	gene	T01G6.1	Caenorhabditis elegans	187961	false
AF_019392	gene	CELE_C01G12.5	Caenorhabditis elegans	182087	false
AF_019393	gene	HSD17B14	Bos taurus	282652	false
AF_019394	gene	C06E4.3	Caenorhabditis elegans	182326	false
AF_019395	gene	CELE_ZK829.1	Caenorhabditis elegans	191434	false
AF_019396	gene	AP3M2	Pan troglodytes	472747	false
AF_019397	gene	Os05g0383100	Oryza sativa	4338648	false
AF_019398	gene	AP3M2	Canis lupus familiaris	482841	false
AF_019399	gene	AgaP_AGAP001484	Anopheles gambiae	1281688	false
AF_000193	gene	Eif5a2	Rattus norvegicus	310261	false
AF_019400	gene	AP3M2	Macaca mulatta	704358	false
AF_019401	gene	AP3M2	Bos taurus	509427	false
AF_019402	gene	AP3M2	Gallus gallus	426790	false
AF_001940	gene	Tbc1d24	Mus musculus	224617	false
AF_019411	gene	AGOS_ABL208W	Eremothecium gossypii	4618818	false
AF_019412	gene	KLLA0D19899g	Kluyveromyces lactis	2893307	false
AF_019413	gene	KLLA0D15807g	Kluyveromyces lactis	2892755	false
AF_019414	gene	UQCRC1	Gallus gallus	416013	false
AF_019415	gene	UQCRC1	Bos taurus	282393	false
AF_019416	gene	UQCRC1	Macaca mulatta	677864	false
AF_019417	gene	UQCRC1	Pan troglodytes	460348	false
AF_019418	gene	UQCRC1	Canis lupus familiaris	608455	false
AF_019419	gene	MGG_06479	Magnaporthe oryzae	2684634	false
AF_001941	gene	arhgdia	Danio rerio	406770	false
AF_019420	gene	RPS15AD	Arabidopsis thaliana	823747	false
AF_019421	gene	RPS15A	Gallus gallus	427675	false
AF_019422	gene	AgaP_AGAP000541	Anopheles gambiae	3289708	false
AF_019423	gene	RPS15A	Arabidopsis thaliana	837291	false
AF_019424	gene	NCU06431	Neurospora crassa	3873491	false
AF_019425	gene	rps2201	Schizosaccharomyces pombe	2541838	false
AF_019426	gene	LOC743847	Pan troglodytes	743847	false
AF_019427	gene	Os07g0208000	Oryza sativa	4342697	false
AF_019428	gene	AGOS_AFR579W	Eremothecium gossypii	4622408	false
AF_019429	gene	AgaP_AGAP009572	Anopheles gambiae	1278933	false
AF_001942	gene	arhgap1	Danio rerio	550478	false
AF_019430	gene	AT5G59850	Arabidopsis thaliana	836107	false
AF_019431	gene	Os02g0478600	Oryza sativa	4329361	false
AF_019432	gene	rps2202	Schizosaccharomyces pombe	2541977	false
AF_019433	gene	RPS15A	Canis lupus familiaris	100683775	false
AF_019434	gene	RPS15A	Bos taurus	337888	false
AF_019435	gene	KLLA0B07931g	Kluyveromyces lactis	2897329	false
AF_019436	gene	LOC702174	Macaca mulatta	702174	false
AF_019437	gene	AGOS_AEL151C	Eremothecium gossypii	4620896	false
AF_019438	gene	KLLA0B07601g	Kluyveromyces lactis	2896891	false
AF_019439	gene	NOB1	Pan troglodytes	468013	false
AF_019440	gene	Os02g0114700	Oryza sativa	4328064	false
AF_019441	gene	AgaP_AGAP004064	Anopheles gambiae	1270862	false
AF_019442	gene	NOB1	Bos taurus	360191	false
AF_019443	gene	NOB1	Gallus gallus	415867	false
AF_019444	gene	AGOS_AAR139W	Eremothecium gossypii	4618587	false
AF_019445	gene	NOB1	Canis lupus familiaris	489733	false
AF_019446	gene	MGG_09254	Magnaporthe oryzae	2680190	false
AF_019447	gene	KLLA0F16280g	Kluyveromyces lactis	2895659	false
AF_019448	gene	NOB1	Macaca mulatta	705344	false
AF_019449	gene	NCU08904	Neurospora crassa	3874123	false
AF_019450	gene	Os10g0439600	Oryza sativa	9269341	false
AF_019451	gene	MGG_12101	Magnaporthe oryzae	5049864	false
AF_019452	gene	RBM39	Canis lupus familiaris	477216	false
AF_019453	gene	RBM39	Pan troglodytes	458443	false
AF_019454	gene	AgaP_AGAP008433	Anopheles gambiae	1277542	false
AF_019455	gene	LOC100858247	Gallus gallus	100858247	false
AF_019456	gene	RBM39	Bos taurus	508722	false
AF_019457	gene	RBM39	Gallus gallus	428133	false
AF_019458	gene	NCU03491	Neurospora crassa	3872025	false
AF_001945	gene	Eif5a2	Mus musculus	208691	true
AF_001945	gene	Eif5a2	Mus musculus	208691	true
AF_001946	gene	rgf1	Schizosaccharomyces pombe	2539580	false
AF_001952	gene	Rrp8	Mus musculus	101867	false
AF_001953	gene	mat2ab	Danio rerio	791612	false
AF_001954	gene	sam1	Schizosaccharomyces pombe	2539943	false
AF_001955	gene	skp1	Danio rerio	393716	false
AF_001957	gene	Sacm1l	Rattus norvegicus	116482	false
AF_001958	gene	zgc:158642	Danio rerio	791142	false
AF_001959	gene	gcn5	Schizosaccharomyces pombe	2542513	false
AF_001961	gene	SAP30	Saccharomyces cerevisiae	855305	true
AF_001962	gene	SAS4	Saccharomyces cerevisiae	851762	true
AF_001964	gene	SGF73	Saccharomyces cerevisiae	852814	true
AF_001965	gene	scd	Danio rerio	386661	false
AF_001966	gene	UBI4	Saccharomyces cerevisiae	850620	true
AF_001967	gene	skp1	Schizosaccharomyces pombe	2540917	false
AF_001968	gene	SCJ1	Saccharomyces cerevisiae	855254	true
AF_001970	gene	FABP4	Homo sapiens	2167	false
AF_001971	gene	SDO1	Saccharomyces cerevisiae	850709	false
AF_001972	gene	SDP1	Saccharomyces cerevisiae	854693	true
AF_001973	gene	SDS23	Saccharomyces cerevisiae	852824	true
AF_001974	gene	SDS3	Saccharomyces cerevisiae	854725	true
AF_001975	gene	SFT2D3	Homo sapiens	84826	false
AF_001976	gene	Sft2d3	Mus musculus	67158	false
AF_001977	gene	sft2d3	Danio rerio	407688	false
AF_001978	gene	SGF29	Saccharomyces cerevisiae	850347	true
AF_001979	gene	Fabp4	Rattus norvegicus	79451	false
AF_001980	gene	SGS1	Saccharomyces cerevisiae	855228	true
AF_001980	gene	SGS1	Saccharomyces cerevisiae	855228	true
AF_001981	gene	SGT2	Saccharomyces cerevisiae	854168	true
AF_001982	gene	Shc1	Mus musculus	20416	true
AF_001982	gene	Shc1	Mus musculus	20416	true
AF_001983	gene	Sh3rf3	Rattus norvegicus	294557	false
AF_001985	gene	sin3aa	Danio rerio	563090	false
AF_001986	gene	Sin3a	Rattus norvegicus	363067	false
AF_001987	gene	SIP18	Saccharomyces cerevisiae	855213	true
AF_001988	gene	Smpd1	Mus musculus	20597	false
AF_001989	gene	SLA1	Saccharomyces cerevisiae	852276	true
AF_001993	gene	YPK1	Saccharomyces cerevisiae	853733	true
AF_001996	gene	SML1	Saccharomyces cerevisiae	854945	true
AF_001997	gene	Atm	Mus musculus	11920	true
AF_000199	gene	Flt1	Mus musculus	14254	false
AF_000019	gene	Tbp	Drosophila melanogaster	37476	false
AF_000001	gene	Nop2	Mus musculus	110109	false
AF_002001	gene	psy1	Schizosaccharomyces pombe	2539377	false
AF_002002	gene	ATM	Homo sapiens	472	false
AF_002003	gene	rhp26	Schizosaccharomyces pombe	2539473	false
AF_002004	gene	SNF8	Saccharomyces cerevisiae	856105	false
AF_002005	gene	SRO77	Saccharomyces cerevisiae	852168	true
AF_002006	gene	SNX41	Saccharomyces cerevisiae	852035	true
AF_002007	gene	SOD2	Saccharomyces cerevisiae	856399	true
AF_002007	gene	SOD2	Saccharomyces cerevisiae	856399	true
AF_002008	gene	SOL2	Saccharomyces cerevisiae	850437	true
AF_000200	gene	Ywhaz	Mus musculus	22631	false
AF_002012	gene	dld1	Schizosaccharomyces pombe	2543269	false
AF_002014	gene	SPAC1006.07	Schizosaccharomyces pombe	2542948	false
AF_002016	gene	idh1	Schizosaccharomyces pombe	2541894	false
AF_002017	gene	Hsd17b14	Rattus norvegicus	691018	false
AF_002020	gene	SPAC12G12.06c	Schizosaccharomyces pombe	2542936	false
AF_002021	gene	trm9	Schizosaccharomyces pombe	2542906	false
AF_002022	gene	erg12	Schizosaccharomyces pombe	2542818	false
AF_002024	gene	sdh2	Schizosaccharomyces pombe	2542842	false
